id,trigger_words,Usage
c71c2ebd-cc33-43b9-83f8-2f5562cd3232,,Private
a7b7f534-6c8f-48c5-851b-a166a86baf58,"[(134, 152), (260, 276), (338, 405)]",Private
8966d285-f622-4a1b-9836-ca5af9145446,,Private
0d172ddb-0322-4491-8add-45507ba4fc2e,,Private
4bbdc898-1252-4c4d-a7af-b36d83900abd,,Private
3229e952-790c-4df5-a512-78993b19c4c0,"[(0, 27), (126, 147)]",Private
6480ff6b-924b-4ed8-83d9-cdde537df396,"[(356, 624), (786, 984)]",Private
3082248f-25b9-4699-94f1-7cc56c95e42b,"[(0, 128)]",Private
2400113d-6865-40f4-b7ec-9e1163c610a5,"[(40, 48), (50, 86), (89, 227)]",Private
912f86b5-5bbd-4fa0-a927-ea11b2fc0c0c,,Private
61e0599f-4840-41c7-9d8d-71b83d3d19a2,"[(65, 106), (108, 110), (113, 125), (127, 203), (227, 427)]",Private
a22a6f8a-82fc-42a4-b28e-5f428136df73,"[(73, 200), (641, 789)]",Private
a2030d51-6532-42f6-be19-e709b99df209,"[(10, 25), (218, 226), (276, 291), (299, 311), (338, 353)]",Private
c3796a75-5c7f-4e5f-8697-fb6c5eb99491,"[(47, 80), (426, 448), (596, 634)]",Private
527030be-2a08-425b-abf1-9f839e7c249b,"[(3, 12), (70, 118), (145, 192)]",Private
30b8a8aa-a71b-4c8c-b913-729454dc5663,"[(969, 986)]",Private
8e5f56c2-1143-4314-bbf1-9eba4b938264,"[(398, 529), (534, 623)]",Private
04403f98-d02b-4207-941d-35beb5950e80,"[(153, 345)]",Private
b1bb83ae-079b-41e3-a00e-dc64a930639f,"[(45, 199)]",Private
7270a521-dc4f-4405-9b5a-6c200d3ae011,"[(0, 13), (28, 212), (216, 290)]",Private
c2bd0770-853c-48ae-b3a6-841c4070c9d5,"[(648, 880)]",Private
ca0447cd-39b2-4479-b082-b1f404d0dec1,"[(3, 300), (304, 334), (410, 453)]",Private
d07a7787-1a7d-4791-8e69-0305a998ebb9,"[(40, 67)]",Private
a1879a17-1168-45d6-86d5-e935e8ddb6ae,"[(0, 47), (54, 70), (76, 381)]",Private
a443a59e-fac4-429e-950f-9f7bde02d3be,"[(0, 34), (174, 333)]",Private
d0c837b6-d50a-48b7-99f3-5d03c5035e4c,,Private
1e6cda6f-12ad-43b8-8e2a-68a54c2d2c95,"[(263, 268), (315, 321), (784, 792), (452, 454)]",Private
4483959a-4e41-4e82-a17e-9897353de9dd,"[(0, 54), (56, 100)]",Private
c6659a13-ca08-4c1b-8154-f51dcf5509b3,"[(58, 66), (75, 80), (162, 203)]",Private
ddf44b31-5f0b-4379-aa73-068beb63dd2f,"[(52, 85), (142, 145), (383, 426)]",Private
d1bbf110-1ff3-4b33-80a4-a3d2f0a0754b,,Private
e094d5a7-373b-4ef1-82dc-6e662520cf69,,Private
0184cfd5-9793-4726-9b1f-044c0d7c235a,"[(16, 38), (45, 50), (99, 115), (161, 246), (269, 304), (314, 358)]",Private
082139a7-2db3-41c3-8074-06934e9fb234,"[(0, 1), (4, 60), (63, 133), (139, 183), (190, 209)]",Private
0c0b5f51-47c6-48b9-a6c0-d35cf100d081,,Private
2281bf2b-3d84-4d96-8b73-955ed47df01b,,Private
d493d3f8-b394-4676-b11d-a3fbb2d55694,"[(28, 34), (155, 161), (374, 382), (438, 473)]",Private
eae1a906-9960-4bee-9bb0-35c67d9cd91d,"[(53, 60), (146, 152), (612, 617), (619, 633)]",Private
6713b9db-44ee-4f11-9720-d0bfffeab2eb,"[(40, 51), (56, 85), (192, 210), (215, 229)]",Private
570aeffe-6279-4062-8ad2-b9da38cf8203,"[(0, 43), (219, 393), (395, 468)]",Private
0e3b8fb2-71a8-4252-a2e3-ca29471e88ec,"[(56, 81), (92, 97), (135, 147)]",Private
7f4bc80f-2e50-4006-8e4e-7e0634b26fae,"[(0, 5), (12, 22), (122, 123)]",Private
37c7ea60-fc71-4d94-bf94-1dd516805a8b,"[(87, 122), (234, 290)]",Private
1d1b2d8c-4080-49d5-8924-85d68a4e0639,"[(125, 156), (258, 350)]",Private
3170d9de-ba14-4cc8-a456-366bef472e60,"[(172, 186), (318, 336)]",Private
2394b936-39cc-45eb-a993-9c2b41a4d8fd,"[(40, 216), (347, 465), (667, 672)]",Private
fc6697c0-77da-4138-a9c3-dad6922d2418,,Private
c4ac263b-7281-4a55-ab63-d2115ca522fb,"[(30, 35)]",Private
5749b4e3-e6ce-4216-a41f-6c234951762a,"[(52, 105)]",Private
834e7e8f-cc42-4782-ab0b-cab89414e4e4,"[(88, 106), (110, 119)]",Private
777d5cb4-6f1c-454e-8d68-7dc33bda6fd1,"[(531, 602)]",Private
11a999e8-c6e7-4afd-8e7c-3d44ac74e325,"[(141, 160), (271, 303), (307, 330), (334, 381)]",Private
7b2b5f91-b562-4a2c-b7c7-edc3ad605204,"[(18, 49)]",Private
4ae24e7f-cf2e-4550-bfd8-43e5db4bc868,"[(3, 8), (244, 280), (335, 361), (589, 646)]",Private
34792d06-5fcc-4ec7-811f-f8422a2ddaa7,"[(27, 211)]",Private
9190eddd-ab7a-4f7e-8fe9-5680914a743e,"[(113, 300), (712, 819), (880, 980)]",Private
95df0b63-308f-4071-be02-dffe62da5f72,"[(88, 135), (138, 1695)]",Private
61753d2b-4457-4fad-8efc-900782678da6,,Private
78488029-0bd8-4935-8bc6-1f24a37a3713,"[(113, 123)]",Private
74f450bf-455d-452f-b950-ec3ec98cc1f4,"[(440, 538)]",Private
845f19c4-e21d-4299-abf0-d763c692d2e5,"[(737, 858)]",Private
63d403fe-9161-4e55-8568-c463c28e6143,"[(0, 22), (50, 196)]",Private
56768af9-cf56-4b12-ba85-455fdee2d236,,Private
8f09b8f3-78db-4881-9abf-5cfe8561e86a,"[(46, 177), (428, 541), (594, 622)]",Private
3daddf0e-197d-425e-8447-224ffcc39c85,"[(9, 162), (297, 314), (316, 546), (597, 607)]",Private
e477a243-2747-4444-bbc4-97b77dd49b74,"[(0, 82), (127, 203)]",Private
dcfaddad-5edf-43a6-9955-c1e887959243,,Private
6675c535-c4d8-4568-9fa2-0646063c75fa,,Private
982a1499-ef1c-464c-9072-c61c3f31ac74,"[(0, 94), (378, 465), (502, 599), (842, 865), (1018, 1190), (1225, 1251), (1337, 1413), (1415, 1426), (1487, 1563)]",Private
bc60f76d-2381-4a60-9151-11794e1312fb,"[(0, 30), (218, 242)]",Private
3ab2c336-d804-4d90-85db-1c1404b9d475,,Private
b62eb85b-cb3f-45c7-bb19-6def2f825b7c,,Private
5f54f5fb-c56e-4d96-b9d2-d152a6e730ce,"[(19, 57), (72, 102), (147, 185), (238, 289), (291, 314), (411, 432), (434, 460)]",Private
7415caa9-6887-4e9b-aa48-235817118aa4,,Private
66724e23-cb06-47b2-8d97-04978ae962e4,"[(3, 376), (440, 468)]",Private
c56ccfc9-ce57-4cc4-96e4-43e63b6e1ff3,"[(11, 145), (169, 216), (232, 239), (282, 312), (314, 350), (360, 395)]",Private
7003b089-27d6-4e56-b983-42610985f0de,"[(112, 130), (1916, 1992), (2350, 2383), (2419, 2446), (3073, 3230), (3322, 3365), (3373, 3418), (3424, 3441), (3447, 3554)]",Private
d18451b3-d856-438a-be10-028c37237905,"[(0, 151), (325, 366), (368, 424), (433, 519), (521, 608), (619, 648), (692, 1134)]",Private
059a65fa-c0e6-4ae8-a308-c35ed3dde08f,"[(132, 212), (453, 545), (549, 600), (604, 620)]",Private
df67c52f-0e35-4df7-bc4c-19e266b90d2d,,Private
129e931c-f9b1-4ddd-9e7f-d4f94c57591f,"[(190, 214)]",Private
05915422-e7ef-40c9-9adb-73e1721513d2,,Private
2f493e05-43b8-4cc8-9242-60163c729271,,Private
7ff8a4e4-3860-488a-b2b7-cbfa51220fb4,"[(0, 72), (149, 234), (236, 473)]",Private
d024cd5c-43ad-45ff-a7eb-9e096e4cd2ae,"[(0, 17), (27, 123), (125, 130)]",Private
5b79e23a-0eea-40b9-a139-a01e9930e1b4,,Private
bbce22ab-1878-472c-966e-24f8c2298f36,"[(26, 49), (297, 335), (427, 440)]",Private
f24800d5-fc6a-4b9b-bcbe-7f23efab56d6,"[(19, 41), (99, 139), (468, 486), (568, 594)]",Private
e79f91f1-c4ff-4e76-b83c-74ed74ff86e4,"[(0, 64), (662, 707), (822, 919)]",Private
ade380b8-3270-40c9-bf86-a093943acf38,"[(0, 34), (257, 317)]",Private
52be564d-87e4-40d0-8b7f-dde107e01b65,"[(0, 53), (370, 388), (486, 598)]",Private
74db1575-0114-4694-9dcc-1fe702ced56b,,Private
9de5058c-eaa9-4c42-99c5-dda9bd5837b0,,Private
e8efa7ce-6847-47ad-99f6-7e7921daa065,"[(0, 68), (111, 153), (155, 183)]",Private
6391db6a-96c4-4bd4-a21f-9b486de899f5,"[(2, 147)]",Private
ea4a512c-c31d-49cf-a173-7c6ee2454dbf,"[(278, 286), (298, 373), (508, 573)]",Private
26893903-5082-4da0-9a49-13cf159a6f1a,,Private
8e810181-c5cc-4028-b3cd-cdcdf4b90d91,"[(113, 120), (127, 161), (213, 249), (251, 310)]",Private
5e070992-d58c-4de9-bb67-9cfeb3232cc6,"[(0, 75), (208, 457), (459, 466)]",Private
a88ab735-6304-49f6-b9c0-d895c6db2c34,"[(49, 105), (264, 358)]",Private
4d2931be-8bee-4c69-9e24-267c02fbbbb9,"[(24, 48), (116, 141)]",Private
b4c7b0b1-e539-4a69-a5f3-3048ea3f770a,"[(86, 102), (105, 108), (110, 158), (160, 201)]",Private
ae7174d4-ae3f-412d-9afb-8dc81cce0619,"[(40, 63), (76, 89), (151, 172), (308, 349), (351, 386), (389, 400), (402, 415), (417, 432), (434, 454), (580, 593), (595, 628)]",Private
09d13ca3-c6cc-47ee-a98c-8f674d340003,"[(0, 115)]",Private
fff482f4-6cd1-4fca-9801-2acb6c8be077,"[(0, 121)]",Private
6a610ac9-78f4-43e1-9909-afa89d2b6a96,"[(640, 666)]",Private
62fb23ca-d64d-4978-8164-9626dec6f406,,Private
b3599b67-4ed5-4b59-8520-4ec4d7d3b77a,"[(0, 20), (117, 180), (221, 255), (352, 375), (439, 483), (510, 549), (122, 128)]",Private
6af47f77-4257-46c2-8db4-f5c12090d758,,Private
992221da-7021-409a-b7e0-d040372bbd84,"[(113, 144)]",Private
df2770ca-e9e7-4513-bcf9-0aa1bba22474,,Private
2265c3ec-7a1c-4747-8e83-7a6aa93a34b1,"[(0, 67), (99, 299)]",Private
47cbe410-eab7-45e6-93a3-452fb58896f0,,Private
0a3c981a-c3e0-4507-837e-78ef509ff4fb,"[(0, 18), (57, 193), (196, 319), (330, 354), (413, 452), (454, 489)]",Private
e0388599-650c-47bb-9200-24f93ed4df4a,"[(0, 108)]",Private
c5ee91fc-4eb7-4222-b709-ec40156c61a2,"[(2, 3), (159, 160), (219, 302), (304, 305)]",Private
1ca8c776-1ff8-42c8-b156-8e396a03250e,"[(176, 390)]",Private
9b77822a-474f-4532-8e5d-0a80045b4bda,,Private
7211fd0b-31b0-4fdc-84aa-c07fd7ac3a92,"[(105, 113), (139, 261), (284, 299), (313, 373), (395, 427), (632, 657), (659, 733)]",Private
47441ecc-bde0-4ddc-8d81-696c8b586071,"[(122, 182), (814, 914), (994, 1106)]",Private
0b5058ff-f29f-4b12-aa02-3f36526bc141,"[(5, 26), (174, 203), (268, 327), (981, 1062)]",Private
008a7032-ed7e-4da3-b0e6-4b2b7bcd2f08,"[(274, 303)]",Private
5be5dd62-59e3-473c-ac94-eeca983f449f,"[(140, 147), (557, 625), (631, 720)]",Private
979ccfd7-9dba-404b-908e-20e52e90261f,,Private
8433d66c-329e-4add-ac84-98111d55dd75,,Private
7e93a918-9109-40de-8e24-3d24c7ac01a7,"[(19, 27), (125, 134), (176, 233)]",Private
a5f53285-7882-40c0-b6e7-9cbbd4cbfc87,,Private
33f24ea9-9c98-4b70-8dd4-6522059fd727,"[(146, 167), (169, 198)]",Private
4ecf2ebb-eea6-4126-ac21-1ea82040ea51,"[(376, 403), (487, 529)]",Private
4044fa7a-4de6-4e21-8117-b7f190e5c69d,"[(99, 110)]",Private
35649d3c-09d8-484a-9eb6-19dfc0f5a050,"[(9, 36), (98, 285)]",Private
31b60e1e-ab4e-4e37-835b-ac5ef7e4b028,"[(5, 23), (60, 82), (458, 475), (478, 507), (938, 946), (381, 398), (968, 987)]",Private
c75e4a0f-69ee-4d5e-9d62-064e6e505e11,"[(65, 84), (230, 242)]",Private
b28f6e52-5248-4b34-83dd-c9cd03b4cb31,"[(2, 17), (33, 97), (335, 414)]",Private
433e8b19-f410-4bd0-8af4-e7536bb0f892,"[(503, 538), (938, 966)]",Private
f0000a75-bf67-4c69-9c6b-786f8f2977eb,"[(268, 319), (340, 370), (386, 430), (470, 614)]",Private
105fef5a-8eb1-4b67-b3f5-668f15e38c1a,"[(769, 888), (891, 924)]",Private
58625d3e-21e4-48bf-9777-60cc3edf27b2,,Private
b3b32843-3983-4ef8-8db6-eebb6717248e,"[(169, 191), (193, 233)]",Private
be5d87dc-5b69-4323-b5db-857adecaa2f6,"[(43, 48), (94, 121), (158, 193), (195, 221)]",Private
d294a6cb-a373-4f09-9b96-bf7efc347d8d,,Private
001abc42-96d4-4642-9427-8ce66d81bb49,"[(97, 118), (203, 488), (97, 117), (546, 580)]",Private
9bae7b14-defa-45e7-9442-ff07d5cb567e,"[(0, 435)]",Private
e88de35c-6d45-4475-8108-c1873287a501,"[(0, 9), (105, 138), (353, 499)]",Private
0a358def-c797-428e-a3e1-8db461631038,,Private
20c7b762-5307-4be6-84dd-ecb9921bfe1c,"[(303, 352), (358, 394), (461, 498)]",Private
8b67737e-38fd-445a-a7e8-3c309077dfb1,"[(66, 112)]",Private
3c654241-5f2a-4701-bdfe-1f3805ef10fa,"[(1, 26), (78, 94), (97, 114), (117, 150), (153, 159), (162, 173), (177, 193), (197, 220), (223, 248), (251, 279)]",Private
ea0f03e6-cc61-4042-9f6a-d7f9ae59ba6e,"[(0, 357), (361, 441), (718, 836), (840, 1183), (1187, 1292)]",Private
5558ff0a-5349-4630-b2c7-a278665f1a73,,Private
5924209a-5b43-4511-9449-94c3f3dca520,"[(368, 435)]",Private
b3c94588-86d6-4019-bb15-8fcad939dbc3,"[(3, 52)]",Private
60688a89-4c46-4d35-932a-7de268c7c328,,Private
6630f423-0010-4654-a330-89eb44b5e735,"[(14, 37), (62, 89), (123, 163), (203, 262), (381, 420), (544, 570), (585, 615)]",Private
b9f0b548-287c-4760-a410-e1269c8dd0b4,,Private
7fdd265f-d070-43e0-aa0e-b5b527b4b474,,Private
2918abf2-2bb1-47d9-861a-a652d8a4e8fe,"[(0, 90), (112, 159), (163, 257), (286, 311), (460, 521)]",Private
4c91d92a-0b05-4cd7-80c4-8e298aaad450,,Private
cda143d1-54ee-40b7-aa98-ed8b1b65e154,"[(7, 37), (52, 110), (112, 132), (169, 250), (252, 264), (267, 481), (484, 622), (627, 725), (761, 818), (934, 963), (999, 1048), (1077, 1119), (1242, 1279), (1301, 1322), (1366, 1394), (1604, 1648), (1871, 1907), (1963, 1984), (1604, 1648), (2174, 2228)]",Private
2b46445e-1805-4877-95d2-027c27176514,,Private
7f31e76f-06c3-4259-9b26-8542e2460302,"[(593, 693), (696, 806), (809, 890), (955, 1076), (1078, 1104)]",Private
0756b85d-63fa-41ce-b77c-d4a826d88e1d,"[(50, 80)]",Private
a1f5a4c8-572e-4f89-8103-21523144e2cf,,Private
211ac6e5-d8d0-483e-b2f8-dca8506b7985,"[(104, 117), (684, 732)]",Private
bfa8653b-17eb-4c93-bdf4-c599cd4e6a22,,Private
44be53e8-2f07-45ec-84eb-6bed074148bc,"[(7, 20), (25, 132)]",Private
157dee8e-14d5-4c8b-a981-40cfa62e3ab5,"[(55, 92), (120, 154), (278, 292), (294, 315)]",Private
19663af7-e7bb-4e6c-ba37-dce73e04634f,"[(67, 108)]",Private
f06a20e1-fd2b-4891-88c7-a0ee559c741a,,Private
b1f059a3-07b6-4fcb-9bb0-71b1a54a4f9c,"[(0, 33)]",Private
ece17d33-93e0-4a0b-ab19-ca56598422ac,,Private
7740c5ea-b073-4f42-86a9-c38a2215dfcf,"[(2, 56), (58, 119)]",Private
82c71a3c-1dd6-46ea-a7c5-f45a251f4699,"[(0, 28)]",Private
73552377-bd31-4e41-97ea-845292e9adbb,"[(119, 187), (191, 243), (430, 437), (439, 471), (473, 496), (948, 956), (1108, 1122), (1268, 1300), (1315, 1340), (1520, 1534), (1574, 1604), (1603, 1637), (2886, 2893), (2895, 2904), (2907, 2919), (3181, 3199), (4007, 4021)]",Private
e1c5955f-01fb-43c0-a4de-276c58f7dd95,"[(34, 65), (95, 112)]",Private
9027e302-6beb-4eb9-bf2e-adf7bbc8d0f9,"[(85, 118), (467, 547), (582, 654), (709, 742)]",Private
90a0a257-f8cf-41f7-800b-3dd7cc1ca81e,,Private
96b07b2f-aa89-429c-95f0-3acfbece1754,"[(66, 102), (104, 158), (382, 415), (417, 422), (425, 443), (445, 454), (464, 470), (473, 489), (491, 507)]",Private
d4d18b39-350b-4f7d-b62f-e076c5746410,,Private
9a577199-6d0e-422c-bd27-3d694a04f8ee,"[(3, 15), (265, 283), (287, 303), (446, 455), (496, 514), (619, 650)]",Private
a3716d54-0b82-45a8-ad1d-8c546f83fb48,"[(270, 331), (339, 366), (372, 394)]",Private
2acab285-380e-4266-9ca6-2c06d383cfd1,"[(3, 45), (78, 238)]",Private
283bf416-ebd6-45a1-bbec-908a3cc03cbc,"[(62, 88), (418, 475)]",Private
819c7481-7f26-4650-b52e-28fbee9450b2,"[(2, 24), (101, 145), (147, 199)]",Private
3733903f-e7c1-468e-805e-8c53247cf352,,Private
e46050a6-a795-491a-9bb6-8c9138833e7b,,Private
d15e613a-951e-4267-a39d-810d7f502807,"[(28, 40), (95, 119)]",Private
d613675a-dd28-4992-88b5-ec04007589f0,,Private
a35d9653-a747-454b-b4b9-c5587ce79d3d,"[(267, 493)]",Private
ad46a478-1651-4754-91c7-3d95d11f8fd4,,Private
ef4dcb0a-94fb-4764-835c-280a81113384,"[(0, 80), (114, 144), (146, 380), (383, 527)]",Private
8ff72a53-a894-43b2-aeab-3bb691e1e3fa,"[(16, 149), (157, 349), (352, 376), (382, 470), (473, 490), (583, 593), (666, 810), (813, 961), (967, 1094)]",Private
47a4395f-d0a1-4042-921d-a2c6742b9eaa,"[(19, 72), (339, 397)]",Private
34a22386-1375-4726-8418-954a288e74a6,,Private
1f9a7206-a0be-44d1-80ea-61136afd7da9,"[(74, 93)]",Private
a825c82e-64fe-41a6-b4ff-b52d4980c2cb,"[(177, 215), (351, 388), (390, 413)]",Private
7bbc8807-2bf5-40ec-8099-74f74b66bc6b,"[(1261, 1286), (1310, 1415), (1510, 1556), (1559, 1568), (1570, 1668), (1772, 1813), (1816, 1929)]",Private
0bac7f61-77a4-4ce0-a702-d3f95e4a57ca,,Private
55c60ac3-72f2-45ea-af5c-170daecd7b45,,Private
9335952f-65fa-458b-8a3e-737f80c2890f,,Private
6a19cf2c-7490-400f-9a4f-90f119bf051b,,Private
efee229c-d6fb-4b7d-9ce4-73e13629aa41,"[(41, 49), (62, 74)]",Private
26751ab3-996e-4e0a-b159-c311697c36a1,"[(0, 16), (35, 51), (116, 130), (169, 170)]",Private
9c833421-564e-4038-9ded-18f62488af39,"[(11, 292), (295, 461)]",Private
2c24c94c-d2b7-4984-a06b-0bb06a5af02f,"[(5, 59), (147, 421), (423, 499), (628, 810)]",Private
509d1c54-cf3b-4094-81bb-a6e3054ecda7,"[(63, 64)]",Private
9b9752c3-f3fc-4c27-b954-4252f665a18c,"[(509, 567)]",Private
89cddf17-fe3b-4c0e-9e8b-83b8db173030,,Private
172b7b0f-c698-4dc2-b921-bab083daf7ee,,Private
b48a3be6-a8ca-45c4-9001-689c5eb2d1c9,,Private
da2ac07a-abff-4c04-b3ed-39655e0289e5,"[(0, 79), (102, 304), (334, 440)]",Private
66ebb998-fd91-4bb4-9eb8-6e561ac071df,"[(0, 1)]",Private
bb20034f-bb35-4533-8e23-b98918898d3b,"[(97, 421)]",Private
20b0e6cb-cfd5-407a-90ff-ea1bc674acad,,Private
8984bb37-a197-45cd-a68e-36c27823ca6e,,Private
ee6d3215-4a33-4dc5-b30b-3b67f202677b,,Private
4f6cf113-f243-40dd-b7ab-7cfd4a26fb01,,Private
6e570d55-6d3e-4e9f-a148-42abe5c70583,,Private
7741a6b3-6892-447b-a7a6-268358ef0f6a,"[(0, 317)]",Private
48f51805-fe30-4912-af1d-af14c11640a5,,Private
4b41e36f-6e21-476b-afab-7837bc99b156,"[(269, 350)]",Private
03355e2d-dfc0-4175-98ee-4af25d8289a0,,Private
24d3a336-4761-4373-88ee-6267650eb413,,Private
da558970-d056-4c01-8510-c59bfc080e64,"[(0, 21), (439, 571), (636, 662), (665, 675)]",Private
bad19de0-3a67-4f98-b390-226dbc7f6a04,"[(102, 133)]",Private
43ead212-8666-4112-90c5-60ba5a3e574f,"[(239, 293)]",Private
890cebce-db54-4c92-81ee-6346f184c83b,,Private
e0ce2d2c-0ff8-4125-a93c-57eecf207d1e,"[(223, 271), (395, 423), (595, 626), (729, 770), (827, 851), (895, 961), (997, 1018)]",Private
51cf9ddb-3d77-4ab6-92c7-61cdc31905d3,"[(52, 140)]",Private
64f1b3b3-7c06-4d1b-9caa-bb65303bd785,"[(46, 117)]",Private
2b54736d-72b6-4e12-8ed4-12e362245961,,Private
c5ac20aa-51bd-4eb5-bf59-e53a43282aae,"[(81, 398), (789, 822), (1035, 1066), (1118, 1222)]",Private
5c1ee8e2-8e14-468e-852d-2b6924112c3d,,Private
fe44c331-18b4-48f0-81a8-8649cd045df5,"[(50, 158), (160, 263), (265, 339), (355, 390), (392, 454), (487, 515), (521, 555), (560, 587)]",Private
a0be8e92-5099-411a-b71a-517350c5c199,,Private
09ccc7e2-75c5-4a43-a2fb-43c813e6fbe9,"[(0, 55), (58, 104), (164, 202), (204, 374), (377, 411), (413, 481), (483, 644), (648, 661), (665, 876), (878, 883)]",Private
aa22f61a-8449-4809-8f9e-441578f8cb1a,,Private
ae462864-7bfb-47e5-aa5a-5b4b5b8f2c42,"[(2, 131), (377, 418)]",Private
7214cda6-71b8-43d7-a2f7-b4c6a5a0a68d,"[(431, 523)]",Private
f673239c-167f-4bee-8109-eb53fbebdd30,,Private
197d0afe-8bf3-4fec-8bba-6685f6d4c753,"[(23, 102)]",Private
3bf00b58-756a-4951-9f25-0d3688f8d5f2,"[(119, 266), (274, 429), (445, 487), (489, 574), (811, 861)]",Private
2f1f7932-97b2-44c6-8bb1-1b02d1602972,,Private
2a28e469-20a6-4e88-9415-18bafb496852,"[(0, 1), (3, 38), (40, 207)]",Private
a54d2873-84af-40b6-8110-c67fe3f626b7,"[(0, 133), (205, 347), (527, 639), (641, 744)]",Private
2e6d0392-e305-49dc-befe-61aecb0d890d,,Private
dcdb3545-2999-4da3-8994-8fe690e7890e,"[(334, 343), (377, 386), (499, 515), (690, 752), (768, 789)]",Private
4558570d-7de8-4806-bb6b-f12058fa93e1,"[(207, 300)]",Private
fc8e7de0-d1ae-44d4-a63e-5a3edcd03738,"[(0, 233), (480, 913), (916, 1770)]",Private
e4eb9f55-87af-40d5-b1ed-f185157578a0,,Private
55453493-5518-463e-a927-778cacd2c0c8,,Private
c33307d3-6509-4916-9ca9-d1b5c5a1fc7d,,Private
9598ee8a-70bf-4009-9b42-fe9cfdf0b4a0,,Private
1e1f7253-0f32-4ff6-98eb-b0417670b59a,,Private
339176aa-40fa-45ef-a61c-447c612a2f28,"[(11, 152), (475, 499)]",Private
3076853b-4437-4d16-8470-2a2ed76cb454,"[(65, 117), (292, 356), (488, 502)]",Private
cee6f5c2-1777-42ea-ac0d-f8e95115f1a7,"[(463, 547)]",Private
a518b3ff-c13d-4a39-8a60-123944ba05a3,,Private
e2a1c594-ec52-4bc9-9efd-05afaf1f73e2,,Private
3c6753ed-9d43-4736-806b-a352b7615bd4,"[(8, 34), (137, 151), (154, 205), (208, 262)]",Private
95fa28e7-4d97-4bdd-97bc-f60c5c954c82,,Private
a17b2c58-41d6-4d5a-9478-d64b5361c2d8,"[(95, 133), (137, 168), (227, 246), (431, 473)]",Private
2856bd84-dad2-4e69-9112-e200120d022a,,Private
aeaffa33-e05c-41bb-9bb4-27ac191a218e,"[(0, 131)]",Private
ba080314-6091-4595-939d-f40ca9efbbb3,"[(106, 186), (322, 353), (371, 404)]",Private
36836c82-6891-4d3a-b748-a472f1122554,"[(0, 279)]",Private
3e755203-d3df-4638-8a5a-27fbbec1ef66,"[(26, 34), (474, 504)]",Private
fd974d2a-7685-4114-a8fb-79e9c3e18f9f,"[(3, 85), (192, 280)]",Private
8a1d9f4d-28f2-4689-b557-328011b5ac43,"[(3, 225)]",Private
ee2f3dc4-6e0a-4d04-b132-37d1e78d4794,,Private
49cc1f18-597e-422f-961f-02970ddd58ee,"[(26, 41), (64, 81), (126, 146)]",Private
baa5490e-a61b-4e72-afff-afea8dfd9398,,Private
c5f6b259-15c3-41ae-a243-45ecc2d3dd9c,,Private
a4ca5a06-965c-4514-900b-086baae46eda,"[(6, 32), (151, 193), (208, 210), (213, 237), (261, 353), (362, 430), (432, 442), (474, 503), (505, 533), (572, 620), (622, 682), (684, 692), (694, 716)]",Private
7ccd1c61-02f0-4c8d-9f95-1dde4b32a523,,Private
ea8d2ea3-6179-4874-aabd-99d740d0afde,"[(63, 159), (163, 261)]",Private
8296d24a-7f5c-48f8-ab32-f35b64d09b34,"[(60, 72)]",Private
a1c4cea9-73d9-43aa-92c7-85623620bedf,,Private
758269ac-c792-4a3c-9cae-9b50e73ab8da,"[(26, 43), (126, 132)]",Private
eac0c97a-1646-48a7-a0bf-e3130e2ec7e2,"[(0, 38)]",Private
257ea62d-4807-4a27-8d39-241fdbf19677,,Private
7dcdc8e4-63ca-41d5-b1f7-b611f0accb11,"[(117, 129), (144, 160), (202, 208), (211, 218), (231, 257), (261, 293), (295, 328)]",Private
478ccb3a-3127-4d7c-aff7-8eea7f1124c0,,Private
235b4c76-9e37-4535-8ef4-b710792e8fcf,"[(0, 180)]",Private
5421b5b9-2984-4d73-9ad3-897f4937b2ff,,Private
e29bfd68-1ca5-43ff-94fd-5bd9979e2b1a,"[(61, 62)]",Private
0b6bf67b-805a-4dd2-a194-cb8eddc157c4,"[(133, 168), (171, 194)]",Private
4db3fe38-4691-428c-9889-80e7ec60c2d0,"[(45, 64)]",Private
a763979d-055e-4e4c-bf28-547632cf0bee,,Private
e42ccf49-af59-492f-97a1-ee4b1034d797,"[(107, 199), (205, 290), (855, 1107), (1134, 1275), (1328, 1345)]",Private
170f8fa9-c679-4644-bc16-a47f571d428d,"[(107, 169), (247, 337)]",Private
7ff7cf2b-e76e-484d-959f-1443def39236,,Private
f20ad3c4-5ff3-42a2-b141-ba3dc15f72cb,"[(0, 18), (90, 97), (222, 254), (343, 411)]",Private
a839be7c-2486-4226-a641-9ee36ac68d7e,"[(43, 49), (235, 378), (387, 421), (470, 535)]",Private
280a7d84-089c-464b-b160-502319b7f7c9,,Private
4369aaef-c642-43f9-b287-7852d1f8dc88,"[(0, 125)]",Private
58600b3c-5d11-4d33-8dda-64dd3e264b8c,"[(0, 21), (627, 651), (654, 665), (667, 677), (748, 806)]",Private
adb598e2-fc0f-4b43-a509-9bab10de167d,"[(0, 2)]",Private
8be1951c-c3cd-49b4-a5f2-af5f262c0707,"[(260, 401), (408, 653), (661, 775), (779, 825), (832, 931), (1102, 1151), (1257, 1293), (1419, 1683), (1686, 1700)]",Private
7cf1d7e8-5e9c-4156-b06a-c45a438e114e,"[(0, 16), (50, 74)]",Private
6c9dc06d-0377-4102-94de-caee6672308b,,Private
942cec7f-c14e-4264-b8f9-ba071b97cfd0,,Private
